time_born;generation 
0.00234934;1
0.00234934;1
0.00234934;1
6.56723e-05;1
6.56723e-05;1
6.56723e-05;1
0.00715348;1
0.00715348;1
0.00238868;1
0.00238868;1
0.00238868;1
0.000995371;1
0.000995371;1
0.000995371;1
0.00515406;1
0.00515406;1
0.00515406;1
0.0069067;1
0.0069067;1
0.0069067;1
0.00186246;1
0.00186246;1
0.000394098;1
0.000394098;1
0.000394098;1
0.0355869;1
0.0355869;1
0.000444821;1
0.000444821;1
0.000444821;1
0.00064429;1
0.00064429;1
0.00092333;1
0.00092333;1
0.00092333;1
0.000495837;1
0.000495837;1
0.000495837;1
0.00357689;1
0.00357689;1
0.00357689;1
0.00551559;1
0.00551559;1
0.00551559;1
0.000967427;1
0.000967427;1
0.000967427;1
0.0102876;1
0.0102876;1
0.0102876;1
0.00242437;1
0.00242437;1
0.00242437;1
0.0092463;1
0.0092463;1
0.00086378;1
0.00086378;1
0.00196263;1
0.00196263;1
0.00196263;1
0.00077739;1
0.00077739;1
0.00077739;1
0.00239841;1
0.00239841;1
0.00561422;1
0.00561422;1
0.0174585;1
0.0174585;1
0.0174585;1
0.0100796;1
0.0100796;1
0.00828763;1
0.00828763;1
0.00828763;1
0.000466953;1
0.000466953;1
0.000466953;1
0.00125699;1
0.00125699;1
0.00530813;1
0.00530813;1
0.00530813;1
0.00378029;1
0.00378029;1
0.00378029;1
0.000142233;1
0.000142233;1
0.000142233;1
0.00750872;1
0.00750872;1
0.00224819;1
0.00224819;1
0.00224819;1
0.00539066;1
0.00539066;1
0.00773621;1
0.00773621;1
0.00773621;1
0.00296019;1
0.00296019;1
0.00296019;1
0.000469515;1
0.000469515;1
0.000469515;1
0.00576268;1
0.00576268;1
0.00576268;1
0.00369255;1
0.00369255;1
0.00141458;1
0.00141458;1
0.00141458;1
0.000764489;1
0.000764489;1
0.00321307;1
0.00321307;1
0.00321307;1
0.00417292;1
0.00417292;1
0.000561109;1
0.000561109;1
0.000561109;1
0.00101757;1
0.00101757;1
0.00101757;1
0.00456138;1
0.00456138;1
0.00456138;1
0.000217045;1
0.000217045;1
0.00525014;1
0.00525014;1
0.00017335;1
0.00017335;1
0.00882192;1
0.00882192;1
0.00182098;1
0.00182098;1
0.0188722;1
0.0188722;1
0.02454;1
0.02454;1
0.02454;1
0.000623478;1
0.000623478;1
0.000623478;1
0.000521888;1
0.000521888;1
0.00433291;1
0.00433291;1
0.000414645;1
0.000414645;1
0.000992077;1
0.000992077;1
0.0139736;1
0.0139736;1
0.011688;1
0.011688;1
0.011688;1
0.0024299;1
0.0024299;1
0.0024299;1
0.0012414;1
0.0012414;1
0.0012414;1
0.00113213;1
0.00113213;1
0.00113213;1
0.00476336;1
0.00476336;1
0.00476336;1
0.00142066;1
0.00142066;1
0.00142066;1
0.000974735;1
0.000974735;1
0.000974735;1
0.00199506;1
0.00199506;1
0.000925888;1
0.000925888;1
0.000925888;1
0.00347732;1
0.00347732;1
0.000683531;1
0.000683531;1
0.0313921;1
0.0313921;1
0.0172849;1
0.0172849;1
0.0172849;1
0.000186983;1
0.000186983;1
0.000186983;1
0.000992227;1
0.000992227;1
0.000992227;1
0.00332569;1
0.00332569;1
0.00256926;1
0.00256926;1
0.0036663;1
0.0036663;1
0.000273334;1
0.000273334;1
0.000273334;1
0.0156129;1
0.0156129;1
0.00649029;1
0.00649029;1
0.00237091;1
0.00237091;1
0.000864168;1
0.000864168;1
0.000892969;1
0.000892969;1
0.000892969;1
0.000446459;1
0.000446459;1
0.00599781;1
0.00599781;1
0.000566876;1
0.000566876;1
0.000566876;1
0.00254703;1
0.00254703;1
0.0244561;1
0.0244561;1
0.0066642;1
0.0066642;1
0.000370698;1
0.000370698;1
0.00282057;1
0.00282057;1
0.00282057;1
0.0071906;1
0.0071906;1
0.000911899;1
0.000911899;1
0.000911899;1
0.00200451;1
0.00200451;1
0.000176269;1
0.000176269;1
0.000176269;1
0.00341397;1
0.00341397;1
0.0159969;1
0.0159969;1
0.00572817;1
0.00572817;1
0.00572817;1
0.00219143;1
0.00219143;1
0.00192522;1
0.00192522;1
0.00192522;1
0.00358487;1
0.00358487;1
0.00719307;1
0.00719307;1
0.00313849;1
0.00313849;1
0.000245905;1
0.000245905;1
0.000245905;1
0.000544884;1
0.000544884;1
0.000544884;1
0.00197772;1
0.00197772;1
0.00548326;1
0.00548326;1
0.00548326;1
0.0046233;1
0.0046233;1
0.00050492;1
0.00050492;1
0.0130479;1
0.0130479;1
0.0130479;1
0.000524979;1
0.000524979;1
0.000524979;1
0.000422666;1
0.000422666;1
0.00862929;1
0.00862929;1
0.00222546;1
0.00222546;1
0.00222546;1
0.00609613;1
0.00609613;1
0.00609613;1
0.0021167;1
0.0021167;1
0.0021167;1
0.00057219;1
0.00057219;1
0.00105583;1
0.00105583;1
0.00105583;1
0.0215904;1
0.0215904;1
0.000766504;1
0.000766504;1
0.000766504;1
0.000156265;1
0.000156265;1
0.000611584;1
0.000611584;1
0.000611584;1
0.00905895;1
0.00905895;1
0.00117186;1
0.00117186;1
0.00909871;1
0.00909871;1
0.00909871;1
0.00124331;1
0.00124331;1
0.00124331;1
0.00857994;1
0.00857994;1
0.00857994;1
0.00357078;1
0.00357078;1
0.00151652;1
0.00151652;1
0.00343388;1
0.00343388;1
0.0110168;1
0.0110168;1
0.0110168;1
0.0176596;1
0.0176596;1
0.00615699;1
0.00615699;1
0.00615699;1
0.00421537;1
0.00421537;1
0.00120482;1
0.00120482;1
0.00634491;1
0.00634491;1
0.00851234;1
0.00851234;1
0.00955744;1
0.00955744;1
0.00955744;1
0.0107175;1
0.0107175;1
0.00302296;1
0.00302296;1
0.00302296;1
0.00102563;1
0.00102563;1
0.00208276;1
0.00208276;1
0.000418871;1
0.000418871;1
0.000418871;1
0.0011374;1
0.0011374;1
0.0011374;1
0.00151017;1
0.00151017;1
0.00046283;1
0.00046283;1
0.00046283;1
0.000257059;1
0.000257059;1
0.00259464;1
0.00259464;1
0.00259464;1
0.00172025;1
0.00172025;1
0.000165319;1
0.000165319;1
0.00611067;1
0.00611067;1
0.00611067;1
0.00386036;1
0.00386036;1
0.00154826;1
0.00154826;1
0.00822389;1
0.00822389;1
0.000325519;1
0.000325519;1
0.00200453;1
0.00200453;1
0.00807726;1
0.00807726;1
0.0129946;1
0.0129946;1
0.0129946;1
0.00155893;1
0.00155893;1
0.00155893;1
0.00079884;1
0.00079884;1
0.00079884;1
0.000303353;1
0.000303353;1
0.000456506;1
0.000456506;1
0.0149105;1
0.0149105;1
0.0149105;1
5.35955e-05;1
5.35955e-05;1
5.35955e-05;1
0.00118396;1
0.00118396;1
0.00714232;1
0.00714232;1
0.00714232;1
0.00331479;1
0.00331479;1
0.0012433;1
0.0012433;1
0.0012433;1
0.0295906;1
0.0295906;1
0.00265735;1
0.00265735;1
0.00265735;1
0.00207927;1
0.00207927;1
0.0022426;1
0.0022426;1
0.0022426;1
0.000206736;1
0.000206736;1
0.000206736;1
0.00316869;1
0.00316869;1
0.00316869;1
0.00247474;1
0.00247474;1
0.0111869;1
0.0111869;1
0.00160548;1
0.00160548;1
0.00160548;1
0.00492169;1
0.00492169;1
0.00122654;1
0.00122654;1
0.000723479;1
0.000723479;1
0.0026094;1
0.0026094;1
0.0026094;1
0.00160474;1
0.00160474;1
0.00160474;1
0.000641816;1
0.000641816;1
0.00492842;1
0.00492842;1
0.000990253;1
0.000990253;1
0.000990253;1
0.000649577;1
0.000649577;1
0.000649577;1
0.00447977;1
0.00447977;1
0.00447977;1
0.00109143;1
0.00109143;1
0.00109143;1
0.000351635;1
0.000351635;1
0.000351635;1
0.000191306;1
0.000191306;1
0.000191306;1
0.00752552;1
0.00752552;1
0.00752552;1
2.43878e-05;1
2.43878e-05;1
0.00145561;1
0.00145561;1
0.00188335;1
0.00188335;1
0.00252803;1
0.00252803;1
0.00252803;1
0.00338112;1
0.00338112;1
0.00338112;1
0.00113602;1
0.00113602;1
0.00113602;1
0.00183885;1
0.00183885;1
0.00183885;1
0.00171915;1
0.00171915;1
0.00171915;1
0.00111575;1
0.00111575;1
0.00111575;1
0.000101642;1
0.000101642;1
0.00441309;1
0.00441309;1
0.00441309;1
0.00709951;1
0.00709951;1
0.0259168;1
0.0259168;1
0.0259168;1
0.00228943;1
0.00228943;1
0.00228943;1
4.18386e-05;1
4.18386e-05;1
4.18386e-05;1
0.00523972;1
0.00523972;1
0.00487287;1
0.00487287;1
0.000931718;1
0.000931718;1
0.000163625;1
0.000163625;1
0.000163625;1
0.00984244;1
0.00984244;1
0.00462712;1
0.00462712;1
0.00566393;1
0.00566393;1
0.000653931;1
0.000653931;1
0.0104339;1
0.0104339;1
0.0104339;1
0.0136211;1
0.0136211;1
0.0136211;1
0.000974137;1
0.000974137;1
0.000974137;1
0.000133953;1
0.000133953;1
0.000133953;1
0.000221438;1
0.000221438;1
0.00146051;1
0.00146051;1
0.00157573;1
0.00157573;1
0.00157573;1
0.0107068;1
0.0107068;1
0.0107068;1
0.00260503;1
0.00260503;1
0.00260503;1
0.000117894;1
0.000117894;1
0.00413086;1
0.00413086;1
0.00413086;1
0.00773287;1
0.00773287;1
0.0107641;1
0.0107641;1
0.00468115;1
0.00468115;1
0.000469557;1
0.000469557;1
0.000247851;1
0.000247851;1
0.000247851;1
0.00219082;1
0.00219082;1
0.00219082;1
0.0013009;1
0.0013009;1
0.0013009;1
0.00693093;1
0.00693093;1
0.00693093;1
0.00165997;1
0.00165997;1
0.00577937;1
0.00577937;1
0.0017502;1
0.0017502;1
0.0139057;1
0.0139057;1
0.000149474;1
0.000149474;1
0.00321436;1
0.00321436;1
0.00321436;1
0.00835539;1
0.00835539;1
0.00835539;1
0.00173844;1
0.00173844;1
0.0157651;1
0.0157651;1
0.00196085;1
0.00196085;1
0.00109763;1
0.00109763;1
0.00109763;1
0.000628933;1
0.000628933;1
0.000628933;1
0.00741092;1
0.00741092;1
0.00621427;1
0.00621427;1
0.00621427;1
0.00394491;1
0.00394491;1
0.00394491;1
0.00428435;1
0.00428435;1
0.00481474;1
0.00481474;1
0.00242317;1
0.00242317;1
0.00242317;1
0.00199861;1
0.00199861;1
0.00199861;1
0.0050174;1
0.0050174;1
0.0115928;1
0.0115928;1
0.0115928;1
0.00273351;1
0.00273351;1
0.00273351;1
0.00201285;1
0.00201285;1
0.00318402;1
0.00318402;1
0.00318402;1
5.21409e-05;1
5.21409e-05;1
0.00194208;1
0.00194208;1
0.000557881;1
0.000557881;1
0.0152443;1
0.0152443;1
0.0152443;1
0.00276333;1
0.00276333;1
0.000592743;1
0.000592743;1
0.000592743;1
0.000714232;1
0.000714232;1
0.00969045;1
0.00969045;1
0.00969045;1
0.000275195;1
0.000275195;1
0.000275195;1
0.000217717;1
0.000217717;1
0.000217717;1
0.00892121;1
0.00892121;1
0.0112306;1
0.0112306;1
0.000468014;1
0.000468014;1
0.00158187;1
0.00158187;1
0.00158187;1
0.000684305;1
0.000684305;1
0.00379917;1
0.00379917;1
0.00379917;1
0.00072328;1
0.00072328;1
0.00072328;1
0.00507804;1
0.00507804;1
0.000588049;1
0.000588049;1
0.000588049;1
4.21659e-05;1
4.21659e-05;1
4.21659e-05;1
0.0013552;1
0.0013552;1
0.0013552;1
0.00105912;1
0.00105912;1
0.00191688;1
0.00191688;1
0.00191688;1
0.0011155;1
0.0011155;1
0.000374553;1
0.000374553;1
0.000480518;1
0.000480518;1
0.00158225;1
0.00158225;1
0.00128327;1
0.00128327;1
0.000400205;1
0.000400205;1
0.000355208;1
0.000355208;1
0.000355208;1
0.00153028;1
0.00153028;1
0.00153028;1
0.00341566;1
0.00341566;1
0.00771942;1
0.00771942;1
0.00771942;1
7.91087e-05;1
7.91087e-05;1
7.91087e-05;1
0.00169305;1
0.00169305;1
0.00169305;1
0.00126074;1
0.00126074;1
0.00126074;1
0.0246809;1
0.0246809;1
0.00263063;1
0.00263063;1
0.00569957;1
0.00569957;1
0.00569957;1
0.00317885;1
0.00317885;1
0.00317885;1
0.00532619;1
0.00532619;1
0.00125592;1
0.00125592;1
0.00125592;1
0.000678519;1
0.000678519;1
0.000678519;1
0.00512001;1
0.00512001;1
0.00512001;1
0.00482765;1
0.00482765;1
0.00482765;1
4.83579e-05;1
4.83579e-05;1
4.83579e-05;1
0.000259696;1
0.000259696;1
0.0101666;1
0.0101666;1
0.0037655;1
0.0037655;1
0.00110558;1
0.00110558;1
0.00110558;1
0.00100283;1
0.00100283;1
0.00751863;1
0.00751863;1
0.00846963;1
0.00846963;1
0.00846963;1
0.00101435;1
0.00101435;1
0.00101435;1
0.000497407;1
0.000497407;1
6.27954e-05;1
6.27954e-05;1
6.27954e-05;1
2.55201e-05;1
2.55201e-05;1
0.00701036;1
0.00701036;1
0.00701036;1
0.000638327;1
0.000638327;1
0.000173442;1
0.000173442;1
0.000173442;1
0.00201389;1
0.00201389;1
0.00378978;1
0.00378978;1
0.0025943;1
0.0025943;1
0.0025943;1
0.000884056;1
0.000884056;1
0.000884056;1
0.0156457;1
0.0156457;1
0.0156457;1
0.00159843;1
0.00159843;1
0.00159843;1
0.00603562;1
0.00603562;1
0.00603562;1
0.000781071;1
0.000781071;1
0.000781071;1
0.00553173;1
0.00553173;1
0.00247753;1
0.00247753;1
0.00247753;1
0.00753735;1
0.00753735;1
0.00753735;1
0.00127159;1
0.00127159;1
0.00350209;1
0.00350209;1
0.00350209;1
0.00493132;1
0.00493132;1
0.00691058;1
0.00691058;1
0.00691058;1
0.000476356;1
0.000476356;1
0.000476356;1
0.0143436;1
0.0143436;1
0.00501225;1
0.00501225;1
0.00501225;1
0.000270729;1
0.000270729;1
0.000270729;1
0.00531258;1
0.00531258;1
0.00531258;1
0.004915;1
0.004915;1
0.00594897;1
0.00594897;1
0.00460245;1
0.00460245;1
0.00460245;1
0.000716586;1
0.000716586;1
0.00706464;1
0.00706464;1
0.00706464;1
0.00403243;1
0.00403243;1
0.00403243;1
0.00128537;1
0.00128537;1
0.00128537;1
0.000294469;1
0.000294469;1
0.0052184;1
0.0052184;1
0.0052184;1
0.00348153;1
0.00348153;1
0.00408233;1
0.00408233;1
0.00408233;1
0.000752505;1
0.000752505;1
0.00022422;1
0.00022422;1
0.00022422;1
0.00137415;1
0.00137415;1
0.00137415;1
0.00812001;1
0.00812001;1
0.0552006;1
0.0552006;1
0.000289;1
0.000289;1
0.0108498;1
0.0108498;1
0.0108498;1
0.00359312;1
0.00359312;1
0.0151474;1
0.0151474;1
0.0151474;1
0.0031304;1
0.0031304;1
0.000954105;1
0.000954105;1
0.000954105;1
0.0047524;1
0.0047524;1
0.0047524;1
0.00206144;1
0.00206144;1
0.012243;1
0.012243;1
0.012243;1
0.00746978;1
0.00746978;1
0.00746978;1
0.00623316;1
0.00623316;1
0.00623316;1
0.00777065;1
0.00777065;1
0.00777065;1
0.000834703;1
0.000834703;1
0.0117445;1
0.0117445;1
0.000964975;1
0.000964975;1
0.000964975;1
0.00073847;1
0.00073847;1
0.00073847;1
0.00077202;1
0.00077202;1
0.00077202;1
0.000599469;1
0.000599469;1
0.000477964;1
0.000477964;1
0.000477964;1
0.000672952;1
0.000672952;1
0.000672952;1
0.0160484;1
0.0160484;1
0.000459575;1
0.000459575;1
0.000459575;1
0.00470832;1
0.00470832;1
0.00470832;1
0.0174175;1
0.0174175;1
0.00114953;1
0.00114953;1
0.00114953;1
0.000475257;1
0.000475257;1
0.0086815;1
0.0086815;1
0.0086815;1
0.00504929;1
0.00504929;1
0.000776417;1
0.000776417;1
0.000776417;1
0.0184353;1
0.0184353;1
0.013758;1
0.013758;1
0.00427265;1
0.00427265;1
0.00230221;1
0.00230221;1
0.00230221;1
0.000330661;1
0.000330661;1
0.00334792;1
0.00334792;1
0.00334792;1
0.000898241;1
0.000898241;1
0.000860753;1
0.000860753;1
8.85276e-05;1
8.85276e-05;1
6.73777e-05;1
6.73777e-05;1
6.73777e-05;1
0.00225291;1
0.00225291;1
0.00225291;1
0.000377776;1
0.000377776;1
0.000166491;1
0.000166491;1
0.000491017;1
0.000491017;1
0.000491017;1
0.0147855;1
0.0147855;1
0.00176009;1
0.00176009;1
0.00176009;1
0.00580618;1
0.00580618;1
0.000807301;1
0.000807301;1
0.000807301;1
0.00172853;1
0.00172853;1
0.000461829;1
0.000461829;1
0.000461829;1
0.00338628;1
0.00338628;1
0.000684124;1
0.000684124;1
0.0082991;1
0.0082991;1
0.00287832;1
0.00287832;1
0.0046046;1
0.0046046;1
0.00197669;1
0.00197669;1
0.0153974;1
0.0153974;1
0.0109276;1
0.0109276;1
0.000922824;1
0.000922824;1
0.000922824;1
0.000575813;1
0.000575813;1
0.0069382;1
0.0069382;1
0.00402828;1
0.00402828;1
0.000263151;1
0.000263151;1
0.000263151;1
0.00014962;1
0.00014962;1
0.00014962;1
0.000105618;1
0.000105618;1
0.000105618;1
0.00181842;1
0.00181842;1
0.000496244;1
0.000496244;1
0.000496244;1
0.00222152;1
0.00222152;1
0.00361611;1
0.00361611;1
0.0109617;1
0.0109617;1
0.0109617;1
0.00399193;1
0.00399193;1
0.00494797;1
0.00494797;1
0.00773677;1
0.00773677;1
0.0157172;1
0.0157172;1
0.00140464;1
0.00140464;1
0.0056056;1
0.0056056;1
0.00268741;1
0.00268741;1
0.000682164;1
0.000682164;1
0.000682164;1
0.000142393;1
0.000142393;1
0.000534962;1
0.000534962;1
0.000534962;1
0.000710405;1
0.000710405;1
0.00101728;1
0.00101728;1
0.00217058;1
0.00217058;1
0.0166699;1
0.0166699;1
0.0166699;1
0.0178163;1
0.0178163;1
0.0178163;1
0.000165536;1
0.000165536;1
0.000165536;1
0.00124017;1
0.00124017;1
0.00124017;1
0.0014407;1
0.0014407;1
0.00206639;1
0.00206639;1
0.00206639;1
0.00302533;1
0.00302533;1
0.000546668;1
0.000546668;1
0.000546668;1
0.00142394;1
0.00142394;1
0.000161393;1
0.000161393;1
0.000161393;1
0.000480317;1
0.000480317;1
0.00404011;1
0.00404011;1
0.00480122;1
0.00480122;1
0.000765769;1
0.000765769;1
0.000765769;1
0.000577607;1
0.000577607;1
0.00276971;1
0.00276971;1
0.00276971;1
0.00143804;1
0.00143804;1
0.00143804;1
0.000719571;1
0.000719571;1
0.000719571;1
0.00333008;1
0.00333008;1
0.00333008;1
0.0109601;1
0.0109601;1
0.0124751;1
0.0124751;1
0.0124751;1
0.000330359;1
0.000330359;1
0.000853768;1
0.000853768;1
0.000358289;1
0.000358289;1
0.000358289;1
0.000791007;1
0.000791007;1
0.00137304;1
0.00137304;1
0.00137304;1
0.0119469;1
0.0119469;1
0.00783524;1
0.00783524;1
0.00578719;1
0.00578719;1
0.00198327;1
0.00198327;1
0.00198327;1
0.000860277;1
0.000860277;1
0.000860277;1
0.00649914;1
0.00649914;1
0.0145386;1
0.0145386;1
0.0026203;1
0.0026203;1
9.25025e-05;1
9.25025e-05;1
9.25025e-05;1
0.00410594;1
0.00410594;1
0.00931612;1
0.00931612;1
0.00931612;1
0.00100396;1
0.00100396;1
0.00100396;1
0.0137001;1
0.0137001;1
0.00266741;1
0.00266741;1
0.00326782;1
0.00326782;1
0.00326782;1
0.00382353;1
0.00382353;1
0.00382353;1
0.00602903;1
0.00602903;1
0.00602903;1
0.000968019;1
0.000968019;1
0.00364797;1
0.00364797;1
0.00364797;1
0.000673294;1
0.000673294;1
0.00221499;1
0.00221499;1
0.00143106;1
0.00143106;1
0.00158172;1
0.00158172;1
0.00160567;1
0.00160567;1
0.00100345;1
0.00100345;1
0.00100345;1
0.00190254;1
0.00190254;1
0.00134928;1
0.00134928;1
0.000598132;1
0.000598132;1
0.000598132;1
0.000124448;1
0.000124448;1
0.000124448;1
0.00134556;1
0.00134556;1
0.000247733;1
0.000247733;1
0.00246317;1
0.00246317;1
0.00361104;1
0.00361104;1
0.00361104;1
0.00311879;1
0.00311879;1
0.00311879;1
0.00139594;1
0.00139594;1
0.00139594;1
0.00580017;1
0.00580017;1
0.00485807;1
0.00485807;1
0.00485807;1
0.000114367;1
0.000114367;1
0.00204246;1
0.00204246;1
0.00204246;1
0.000576825;1
0.000576825;1
0.000576825;1
0.00199893;1
0.00199893;1
0.00148996;1
0.00148996;1
0.00193287;1
0.00193287;1
0.010048;1
0.010048;1
0.010048;1
0.00242472;1
0.00242472;1
0.0190924;1
0.0190924;1
0.000196637;1
0.000196637;1
0.000196637;1
0.00921362;1
0.00921362;1
0.0110931;1
0.0110931;1
0.000193994;1
0.000193994;1
0.00189049;1
0.00189049;1
0.00570427;1
0.00570427;1
0.00524472;1
0.00524472;1
0.00524472;1
0.00405014;1
0.00405014;1
0.00405014;1
0.000416639;1
0.000416639;1
0.00211661;1
0.00211661;1
0.00211661;1
0.00390717;1
0.00390717;1
0.00390717;1
0.00165789;1
0.00165789;1
0.00226698;1
0.00226698;1
0.00360038;1
0.00360038;1
0.00360038;1
0.00294178;1
0.00294178;1
0.00294178;1
0.00967322;1
0.00967322;1
0.000189542;1
0.000189542;1
0.00734978;1
0.00734978;1
0.000785267;1
0.000785267;1
0.00609029;1
0.00609029;1
0.00609029;1
0.00319741;1
0.00319741;1
0.00319741;1
0.000836022;1
0.000836022;1
0.00982443;1
0.00982443;1
0.0153845;1
0.0153845;1
0.00262322;1
0.00262322;1
0.00273437;1
0.00273437;1
0.00057547;1
0.00057547;1
0.00057547;1
0.00397651;1
0.00397651;1
0.000652741;1
0.000652741;1
0.000652741;1
0.00293443;1
0.00293443;1
0.00293443;1
0.00268644;1
0.00268644;1
0.000977994;1
0.000977994;1
0.00571611;1
0.00571611;1
0.00571611;1
0.00175668;1
0.00175668;1
0.00175668;1
1.43439e-05;1
1.43439e-05;1
1.43439e-05;1
0.00069059;1
0.00069059;1
0.00214514;1
0.00214514;1
0.00214514;1
4.89317e-05;1
4.89317e-05;1
0.00175644;1
0.00175644;1
0.000265044;1
0.000265044;1
0.00227871;1
0.00227871;1
0.00671363;1
0.00671363;1
0.00671363;1
0.000267312;1
0.000267312;1
0.00371826;1
0.00371826;1
0.00595181;1
0.00595181;1
0.00595181;1
0.0077865;1
0.0077865;1
0.0077865;1
0.000570039;1
0.000570039;1
0.000570039;1
0.00402193;1
0.00402193;1
0.0073037;1
0.0073037;1
8.31484e-05;1
8.31484e-05;1
1.11586e-05;1
1.11586e-05;1
0.00141784;1
0.00141784;1
0.00417714;1
0.00417714;1
0.00417714;1
0.000367021;1
0.000367021;1
0.00165441;1
0.00165441;1
0.00165441;1
0.00668012;1
0.00668012;1
0.000358648;1
0.000358648;1
0.000358648;1
0.00124925;1
0.00124925;1
0.00124925;1
0.00801974;1
0.00801974;1
0.00801974;1
0.00536532;1
0.00536532;1
1.66391e-05;1
1.66391e-05;1
1.66391e-05;1
0.00257306;1
0.00257306;1
0.00100149;1
0.00100149;1
0.00100149;1
0.00947959;1
0.00947959;1
0.000864373;1
0.000864373;1
0.000864373;1
1.42464e-06;1
1.42464e-06;1
1.42464e-06;1
0.000286547;1
0.000286547;1
0.00112227;1
0.00112227;1
0.00414627;1
0.00414627;1
0.00414627;1
0.000541914;1
0.000541914;1
0.00889935;1
0.00889935;1
0.00526354;1
0.00526354;1
0.00526354;1
0.00136042;1
0.00136042;1
0.00137835;1
0.00137835;1
0.00137835;1
0.00543923;1
0.00543923;1
0.00543923;1
0.00535989;1
0.00535989;1
0.0235371;1
0.0235371;1
0.000891366;1
0.000891366;1
0.00193382;1
0.00193382;1
0.000716753;1
0.000716753;1
0.00245921;1
0.00245921;1
0.00070441;1
0.00070441;1
0.00780593;1
0.00780593;1
0.000362443;1
0.000362443;1
0.000362443;1
0.00465229;1
0.00465229;1
0.00465229;1
0.00225742;1
0.00225742;1
0.00225742;1
0.0103751;1
0.0103751;1
0.0103751;1
0.00214891;1
0.00214891;1
0.00214891;1
0.00746758;1
0.00746758;1
0.00923638;1
0.00923638;1
0.00923638;1
0.00307294;1
0.00307294;1
0.000246313;1
0.000246313;1
0.000246313;1
0.00062498;1
0.00062498;1
0.0100896;1
0.0100896;1
0.0100896;1
0.00128899;1
0.00128899;1
0.00128899;1
0.0123773;1
0.0123773;1
