H-1
Total cross section. 
****************************************
1.005e-11;1189.44
1.06369e-11;1157.43
1.1258e-11;1123.63
1.19154e-11;1093.31
1.26111e-11;1061.93
1.33475e-11;1032.7
1.41269e-11;1003.68
1.49519e-11;975.125
1.58249e-11;948.265
1.6749e-11;921.707
1.7727e-11;895.992
1.87622e-11;871.901
1.98578e-11;846.404
2.10173e-11;823.06
2.22446e-11;799.773
2.35435e-11;777.287
2.49183e-11;755.751
2.63734e-11;734.578
2.79134e-11;714.157
2.95433e-11;694.819
3.12685e-11;674.388
3.30943e-11;656.309
3.50268e-11;637.214
3.70721e-11;619.979
3.92369e-11;602.293
4.15281e-11;585.603
4.3953e-11;569.253
4.65196e-11;553.077
4.9236e-11;537.737
5.2111e-11;523.131
5.5154e-11;508.298
5.83746e-11;494.194
6.17833e-11;480.138
6.5391e-11;466.928
6.92094e-11;453.591
7.32507e-11;441.088
7.7528e-11;428.776
8.20552e-11;416.66
8.68466e-11;405.01
9.19179e-11;394.234
9.72852e-11;383.072
1.02966e-10;372.318
1.08979e-10;361.962
1.15342e-10;351.757
1.22077e-10;341.945
1.29206e-10;332.417
1.36751e-10;322.962
1.44736e-10;314.115
1.53187e-10;305.29
1.62133e-10;296.666
1.716e-10;288.498
1.8162e-10;280.717
1.92226e-10;272.928
2.0345e-10;265.075
2.1533e-10;257.695
2.27904e-10;250.572
2.41212e-10;243.533
2.55297e-10;236.705
2.70205e-10;230.183
2.85983e-10;223.994
3.02683e-10;217.75
3.20357e-10;211.628
3.39064e-10;205.793
3.58863e-10;200.03
3.79818e-10;194.469
4.01997e-10;189.107
4.25471e-10;183.737
4.50315e-10;178.751
4.7661e-10;173.799
5.04441e-10;168.964
5.33897e-10;164.451
5.65073e-10;159.735
5.98069e-10;155.461
6.32993e-10;151.083
6.69955e-10;146.968
7.09076e-10;142.92
7.50481e-10;138.908
7.94304e-10;135.159
8.40686e-10;131.456
8.89776e-10;127.882
9.41733e-10;124.501
9.96724e-10;120.923
1.05493e-09;117.754
1.11653e-09;114.439
1.18172e-09;111.405
1.25073e-09;108.273
1.32376e-09;105.422
1.40106e-09;102.535
1.48287e-09;99.7533
1.56946e-09;97.0905
1.66111e-09;94.4652
1.75811e-09;91.9128
1.86077e-09;89.5785
1.96942e-09;87.108
2.08442e-09;84.7929
2.20614e-09;82.5016
2.33496e-09;80.3338
2.47131e-09;78.224
2.61562e-09;76.1564
2.76835e-09;74.1555
2.93e-09;72.306
3.1011e-09;70.3485
3.28218e-09;68.581
3.47384e-09;66.7592
3.67668e-09;65.0878
3.89138e-09;63.3773
4.11861e-09;61.8027
4.35911e-09;60.233
4.61365e-09;58.6952
4.88305e-09;57.2527
5.16819e-09;55.8617
5.46998e-09;54.4829
5.78939e-09;53.144
6.12745e-09;51.8472
6.48525e-09;50.6064
6.86394e-09;49.3658
7.26475e-09;48.2241
7.68896e-09;47.0875
8.13794e-09;45.9759
8.61314e-09;44.9319
9.11609e-09;43.9505
9.64841e-09;42.9607
1.02118e-08;41.9854
1.08081e-08;41.08
1.14392e-08;40.1694
1.21072e-08;39.3234
1.28142e-08;38.4884
1.35624e-08;37.6844
1.43544e-08;36.9241
1.51926e-08;36.1723
1.60797e-08;35.4584
1.70187e-08;34.7777
1.80125e-08;34.1332
1.90643e-08;33.5089
2.01775e-08;32.869
2.13557e-08;32.3077
2.26027e-08;31.7137
2.39226e-08;31.1961
2.53195e-08;30.6541
2.6798e-08;30.1818
2.83628e-08;29.682
3.0019e-08;29.2443
3.17719e-08;28.795
3.36272e-08;28.385
3.55908e-08;27.9848
3.7669e-08;27.5944
3.98686e-08;27.2381
4.21967e-08;26.8917
4.46607e-08;26.5648
4.72686e-08;26.2608
5.00287e-08;25.9398
5.295e-08;25.6701
5.6042e-08;25.3847
5.93144e-08;25.1364
6.2778e-08;24.8811
6.64438e-08;24.6549
7.03237e-08;24.431
7.44301e-08;24.2182
7.87763e-08;24.0222
