time_born;generation 
0.000694313;1
0.000694313;1
0.000351205;1
0.000351205;1
2.23745e-05;1
2.23745e-05;1
2.23745e-05;1
0.000481593;1
0.000481593;1
0.00109762;1
0.00109762;1
0.00109762;1
0.000146432;1
0.000146432;1
0.000703692;2
0.000703692;2
0.000703692;2
0.000696987;2
0.000696987;2
3.58749e-05;2
3.58749e-05;2
3.58749e-05;2
0.00120716;2
0.00120716;2
0.00179345;2
0.00179345;2
0.000729341;3
0.000729341;3
9.51237e-05;3
9.51237e-05;3
9.51237e-05;3
0.000521096;4
0.000521096;4
